pl_name,pl_orbper,pl_rade,pl_eqt,pl_insol,st_teff,st_logg,st_rad,sy_vmag,ra,dec,confirmation_status
Kepler-220 d,28.1224393,0.9,401.0,6.13,4499.0,4.635,0.639,13.177,291.50616,46.895741,CONFIRMED
Kepler-104 b,11.427550984,2.35,852.0,124.31,5979.0,4.394,1.005,12.596,287.60461,42.166779,CONFIRMED
Kepler-220 e,45.9029768,1.18,341.0,3.19,4499.0,4.635,0.639,13.177,291.50616,46.895741,CONFIRMED
Kepler-220 b,4.159816554,0.86,759.0,78.4,4499.0,4.635,0.639,13.177,291.50616,46.895741,CONFIRMED
Kepler-221 c,5.69059163,3.1,860.0,129.31,5244.0,4.538,0.81,13.749,296.65475,46.83527,CONFIRMED
Kepler-7 b,4.885488596,16.66,1496.0,1182.79,6036.0,3.968,1.909,12.885,288.58151,41.089809,CONFIRMED
Kepler-51 d,130.17802962,10.44,367.0,4.31,6046.0,4.486,0.972,14.669,296.47977,49.937679,CONFIRMED
Kepler-51 c,85.3162004,6.34,423.0,7.57,6046.0,4.486,0.972,14.669,296.47977,49.937679,CONFIRMED
,17.761998411,14.25,538.0,19.78,5088.0,4.612,0.669,14.762,287.46097,50.975071,CANDIDATE
,155.042265,26.44,511.0,16.15,4994.0,3.509,3.322,14.932,295.88028,51.26379,CANDIDATE
Kepler-197 c,10.34973276,1.44,930.0,177.25,6003.0,4.303,1.109,11.811,295.22644,50.558979,CONFIRMED
Kepler-209 b,16.08786246,2.56,668.0,47.17,5506.0,4.473,0.914,13.998,291.16953,42.640808,CONFIRMED
,25.0032023,1.47,837.0,116.27,6148.0,4.055,1.685,12.55,286.70145,38.042191,CANDIDATE
Kepler-209 c,41.74938613,2.94,486.0,13.22,5506.0,4.473,0.914,13.998,291.16953,42.640808,CONFIRMED
Kepler-642 b,4.41746257,3.95,1810.0,2536.07,6570.0,3.86,2.297,13.343,293.83456,42.624962,CONFIRMED
Kepler-463 b,8.981014925,3.14,880.0,141.77,5666.0,4.362,0.967,12.87,298.93704,44.85791,CONFIRMED
Kepler-643 b,16.33888067,10.47,963.0,203.31,4877.0,3.645,2.595,13.781,290.32733,42.898281,CONFIRMED
Kepler-221 d,10.04157214,2.97,712.0,60.74,5244.0,4.538,0.81,13.749,296.65475,46.83527,CONFIRMED
Kepler-221 e,18.36974658,3.58,582.0,27.14,5244.0,4.538,0.81,13.749,296.65475,46.83527,CONFIRMED
Kepler-221 b,2.79590004,1.66,1090.0,333.31,5244.0,4.538,0.81,13.749,296.65475,46.83527,CONFIRMED
Kepler-654 b,13.72462702,2.13,831.0,112.82,5817.0,4.293,1.171,13.645,297.06842,46.834278,CONFIRMED
Kepler-655 b,46.40626,2.66,588.0,28.23,6086.0,4.276,1.227,13.489,297.25909,46.843189,CONFIRMED
,80.84069,15.11,500.0,14.83,5511.0,4.069,1.597,17.187,290.22925,37.840961,CANDIDATE
Kepler-197 d,15.67750191,1.42,810.0,101.79,6003.0,4.303,1.109,11.811,295.22644,50.558979,CONFIRMED
Kepler-197 b,5.59931543,1.22,1142.0,402.39,6003.0,4.303,1.109,11.811,295.22644,50.558979,CONFIRMED
Kepler-197 e,25.2100146,0.95,691.0,54.06,6003.0,4.303,1.109,11.811,295.22644,50.558979,CONFIRMED
Kepler-198 b,17.79001678,2.7,655.0,43.5,5569.0,4.474,0.927,13.597,290.67313,38.69101,CONFIRMED
Kepler-198 c,49.5674085,2.91,465.0,11.09,5569.0,4.474,0.927,13.597,290.67313,38.69101,CONFIRMED
Kepler-14 b,6.790120801,9.86,1434.0,998.97,6372.0,3.954,2.001,12.128,287.70883,47.33305,CONFIRMED
Kepler-210 c,7.972510087,3.22,497.0,14.45,3912.0,4.728,0.533,13.822,292.50339,43.083149,CONFIRMED
Kepler-210 b,2.453236139,2.26,737.0,69.36,3912.0,4.728,0.533,13.822,292.50339,43.083149,CONFIRMED
Kepler-211 c,6.0404622,1.3,841.0,118.56,5297.0,4.578,0.825,13.283,285.43915,43.16848,CONFIRMED
Kepler-211 b,4.13852825,1.3,954.0,196.51,5297.0,4.578,0.825,13.283,285.43915,43.16848,CONFIRMED
Kepler-222 b,3.936993144,3.36,1004.0,240.16,5431.0,4.563,0.843,15.063,287.9061,46.937771,CONFIRMED
Kepler-222 d,28.08185982,3.63,522.0,17.52,5431.0,4.563,0.843,15.063,287.9061,46.937771,CONFIRMED
Kepler-104 c,23.66834635,2.32,668.0,47.11,5979.0,4.394,1.005,12.596,287.60461,42.166779,CONFIRMED
Kepler-222 c,10.08881066,4.71,734.0,68.62,5431.0,4.563,0.843,15.063,287.9061,46.937771,CONFIRMED
,60.458443,1.59,511.0,16.14,5865.0,4.297,1.181,14.544,291.78079,37.811508,CANDIDATE
Kepler-198 d,1.311842968,1.43,1562.0,1410.6,5569.0,4.474,0.927,13.597,290.67313,38.69101,CONFIRMED
Kepler-624 b,14.58649856,2.45,852.0,124.89,6063.0,4.29,1.191,13.49,295.19339,39.539669,CONFIRMED
,8.0292018,0.99,1040.0,276.27,6063.0,4.29,1.191,13.49,295.19339,39.539669,CANDIDATE
Kepler-625 b,7.75192755,1.89,852.0,124.47,5604.0,4.52,0.912,13.307,292.15045,39.637581,CONFIRMED
Kepler-212 c,31.80475991,2.99,664.0,45.9,5867.0,4.235,1.356,13.178,287.62082,43.141647,CONFIRMED
Kepler-212 b,16.2580276,0.92,830.0,112.41,5867.0,4.235,1.356,13.178,287.62082,43.141647,CONFIRMED
Kepler-435 b,8.600153929,26.52,1703.0,1986.75,6093.0,3.475,3.913,13.643,292.28732,43.197281,CONFIRMED
Kepler-1936 b,126.55719,4.59,524.0,17.85,6501.0,4.054,1.854,13.666,290.73001,44.836121,CONFIRMED
Kepler-379 b,20.0983676,1.58,775.0,85.34,6053.0,4.279,1.26,13.358,295.70111,38.945831,CONFIRMED
,2.41750021,1.19,1507.0,1221.36,5575.0,4.189,1.308,13.955,281.82318,42.811169,CANDIDATE
,4.03357434,1.23,1270.0,616.04,5575.0,4.189,1.308,13.955,281.82318,42.811169,CANDIDATE
,7.66462913,1.6,1106.0,353.31,5640.0,4.087,1.515,14.686,294.13791,42.370499,CANDIDATE
Kepler-1937 b,9.6887216,3.09,1014.0,250.25,6457.0,4.358,1.196,14.158,290.65839,40.778542,CONFIRMED
Kepler-1546 b,19.597317,3.78,671.0,47.9,5569.0,4.368,1.019,15.412,297.58392,41.541229,CONFIRMED
Kepler-1938 b,13.06243545,1.36,527.0,18.25,4522.0,4.615,0.655,14.885,299.3519,41.19574,CONFIRMED
Kepler-1557 b,3.74031708,1.38,1287.0,646.81,6260.0,4.433,1.063,15.331,293.88141,46.838879,CONFIRMED
Kepler-1547 b,0.692978457,2.24,3186.0,24240.83,6105.0,3.805,2.304,13.447,283.76407,42.222172,CONFIRMED
,0.487656278,0.99,2299.0,6647.8,5957.0,4.506,0.937,14.374,290.33719,38.205009,CANDIDATE
Kepler-1178 b,31.8055128,0.63,378.0,4.84,4729.0,4.726,0.525,13.831,288.45605,45.80212,CONFIRMED
,3.25424652,0.96,1220.0,521.81,5692.0,4.421,1.004,14.359,287.75903,38.281551,CANDIDATE
Kepler-1558 b,3.50472344,0.8,1019.0,254.49,5115.0,4.477,0.854,13.632,286.81937,46.91169,CONFIRMED
Kepler-1548 b,124.827797,2.57,350.0,3.56,5349.0,4.353,1.032,15.259,287.47122,46.080662,CONFIRMED
,11.9294568,1.05,797.0,95.42,5975.0,4.48,0.9,14.686,294.13791,42.370499,CANDIDATE
,9.54699216,1.71,996.0,232.24,6274.0,4.357,1.232,14.718,296.9621,48.25639,CANDIDATE
,14.708641,1.82,862.0,130.5,6274.0,4.357,1.232,14.718,296.9621,48.25639,CANDIDATE
Kepler-1941 b,31.3351094,1.99,666.0,46.53,6404.0,4.393,1.142,14.681,296.62704,49.353901,CONFIRMED
Kepler-1549 b,214.881456,2.68,286.0,1.59,5323.0,4.378,0.995,15.188,286.05243,39.09605,CONFIRMED
Kepler-1943 b,4.85018974,1.1,1098.0,344.04,6032.0,4.485,0.973,13.809,293.31827,41.116669,CONFIRMED
Kepler-1982 b,3.82315697,0.77,1282.0,638.38,6202.0,4.422,1.122,12.692,287.41006,39.65868,CONFIRMED
,13.6032081,0.75,397.0,5.85,3780.0,4.746,0.511,15.108,287.85812,42.542629,CANDIDATE
Kepler-1154 c,8.45805119,2.52,1117.0,367.05,6172.0,4.198,1.471,14.806,297.47711,39.877239,CONFIRMED
Kepler-440 b,101.1107014,1.61,229.0,0.65,4133.0,4.705,0.561,15.134,285.34995,41.452209,CONFIRMED
Kepler-1944 b,9.84262076,2.41,801.0,97.62,5585.0,4.49,0.972,15.308,296.5105,39.173321,CONFIRMED
Kepler-154 c,62.3026877,3.05,454.0,10.05,5688.0,4.415,0.971,14.534,289.78052,49.89653,CONFIRMED
Kepler-368 c,72.3826983,4.21,575.0,25.83,5508.0,3.897,1.988,12.848,291.88004,45.387932,CONFIRMED
,7.23531329,1.53,1207.0,501.36,6422.0,4.219,1.421,13.166,294.03436,50.371651,CANDIDATE
Kepler-1550 b,225.585245,3.71,348.0,3.48,5929.0,4.243,1.363,14.9,287.76456,38.294701,CONFIRMED
Kepler-1551 b,24.4972683,2.74,722.0,64.25,6392.0,4.399,1.162,15.152,295.78552,39.907921,CONFIRMED
,64.1862264,8.0,839.0,116.97,6951.0,3.766,2.758,12.972,291.38602,42.709129,CANDIDATE
Kepler-1942 b,4.62602867,1.65,1012.0,247.34,5834.0,4.566,0.797,14.667,294.98059,44.425301,CONFIRMED
Kepler-1181 c,8.93484887,1.83,1124.0,377.25,6688.0,4.304,1.347,13.827,289.74731,39.523453,CONFIRMED
,4.93211932,1.02,1372.0,837.01,6422.0,4.219,1.421,13.166,294.03436,50.371651,CANDIDATE
,4.85819429,2.04,1685.0,1904.91,6109.0,3.78,2.326,13.269,283.12854,43.45686,CANDIDATE
Kepler-1541 b,8.40693068,1.95,1048.0,285.67,5365.0,4.02,1.533,13.801,283.78702,48.02956,CONFIRMED
,3.39904814,0.81,1191.0,477.15,5766.0,4.444,0.929,14.803,289.84286,38.237049,CANDIDATE
Kepler-1814 c,0.626281766,1.76,1711.0,2011.27,4922.0,4.505,0.823,15.622,285.21667,41.282429,CONFIRMED
,1.183505016,0.8,1293.0,658.87,4832.0,4.592,0.746,15.424,290.6864,38.355598,CANDIDATE
Kepler-1939 b,2.790643481,0.99,816.0,104.74,4353.0,4.681,0.603,13.435,285.69,40.99453,CONFIRMED
Kepler-1559 b,0.971915957,0.79,1609.0,1591.27,5196.0,4.458,0.889,14.5,292.28659,42.07246,CONFIRMED
Kepler-1560 b,3.03196812,0.9,1269.0,614.2,5755.0,4.402,0.993,13.421,292.78461,43.215981,CONFIRMED
,15.9042402,3.79,863.0,131.11,5583.0,4.077,1.53,15.61,293.20377,43.057011,CANDIDATE
,4.16288745,1.32,763.0,80.23,4478.0,4.615,0.651,15.658,284.10779,44.245811,CANDIDATE
,4.44902309,0.55,699.0,56.19,4353.0,4.681,0.603,13.435,285.69,40.99453,CANDIDATE
,1.121733366,2.39,2384.0,7641.15,5023.0,3.682,2.571,13.875,287.50375,44.167259,CANDIDATE
Kepler-1940 b,4.95060632,1.28,885.0,145.23,5431.0,4.623,0.717,15.309,291.20419,45.238392,CONFIRMED
Kepler-1561 b,1.005205893,0.85,1682.0,1893.23,5718.0,4.549,0.863,14.658,296.92361,43.566471,CONFIRMED
Kepler-1542 b,3.95116635,0.83,1160.0,427.07,5574.0,4.354,1.065,12.639,285.72849,42.65453,CONFIRMED
Kepler-1542 c,2.89223998,0.7,1287.0,647.55,5574.0,4.354,1.065,12.639,285.72849,42.65453,CONFIRMED
,3.79437277,1.36,1383.0,865.53,5455.0,4.025,1.507,14.816,290.32401,38.111111,CANDIDATE
Kepler-1552 b,184.77271,2.41,268.0,1.21,5273.0,4.566,0.801,14.838,291.67682,38.874908,CONFIRMED
,363.41165,3.14,263.0,1.12,6025.0,4.472,0.999,15.445,293.53253,43.406151,CANDIDATE
Kepler-1162 c,59.284064,1.81,401.0,6.14,5225.0,4.505,0.859,15.48,283.29214,45.434109,CONFIRMED
Kepler-1543 b,6.96704926,6.14,1774.0,2341.58,6303.0,3.595,3.53,13.487,297.1243,47.037022,CONFIRMED
Kepler-1544 b,168.81133,1.69,241.0,0.8,4798.0,4.62,0.707,14.061,297.285,49.21246,CONFIRMED
Kepler-371 c,67.968656,1.71,443.0,9.09,5670.0,4.387,0.95,13.865,292.32645,38.657581,CONFIRMED
,215.956008,3.36,361.0,4.03,6163.0,4.27,1.313,12.853,300.94568,44.164688,CANDIDATE
,2.00870696,0.55,1232.0,542.87,5341.0,4.526,0.759,12.334,294.3035,38.203011,CANDIDATE
,0.655939788,1.48,2411.0,7986.43,4968.0,3.924,1.755,14.511,297.08301,43.679951,CANDIDATE
Kepler-372 d,30.0899459,2.25,660.0,44.79,6056.0,4.332,1.209,14.881,291.2562,49.258949,CONFIRMED
Kepler-154 f,9.91937693,1.32,838.0,116.43,5688.0,4.415,0.971,14.534,289.78052,49.89653,CONFIRMED
Kepler-1165 b,9.47850818,1.47,946.0,189.14,6249.0,4.428,1.076,14.456,286.97128,44.708302,CONFIRMED
Kepler-1553 b,4.24263096,1.1,926.0,174.24,5072.0,4.521,0.825,14.955,291.91916,39.02227,CONFIRMED
Kepler-1545 b,163.692336,2.75,274.0,1.34,4999.0,4.49,0.843,15.031,298.89877,47.463089,CONFIRMED
,110.461746,1.93,420.0,7.34,6321.0,4.434,1.058,15.092,287.03952,46.481701,CANDIDATE
Kepler-1554 b,198.088873,3.24,288.0,1.63,5275.0,4.397,0.969,15.717,286.57617,41.741459,CONFIRMED
,44.6226725,1.73,613.0,33.39,6198.0,4.252,1.239,13.519,296.3566,41.455391,CANDIDATE
Kepler-1934 b,1.41975831,0.85,1700.0,1968.38,5925.0,4.394,1.035,12.801,290.91934,37.28717,CONFIRMED
Kepler-1701 b,169.135056,2.21,273.0,1.31,5171.0,4.545,0.801,14.566,286.60889,41.889339,CONFIRMED
Kepler-1935 b,3.951383138,23.51,1083.0,324.78,5570.0,4.458,0.899,14.368,296.40375,39.722649,CONFIRMED
Kepler-372 b,6.84978728,1.83,1081.0,322.19,6056.0,4.332,1.209,14.881,291.2562,49.258949,CONFIRMED
,80.769893,1.87,475.0,12.07,4965.0,3.961,1.708,13.026,292.13876,38.94154,CANDIDATE
Kepler-378 c,28.9060526,0.79,414.0,6.94,4657.0,4.641,0.67,12.485,294.94858,46.438641,CONFIRMED
Kepler-1555 b,8.10503551,1.45,959.0,199.74,6201.0,4.472,0.989,15.353,287.63547,45.716061,CONFIRMED
Kepler-1556 b,8.82715783,1.67,797.0,95.25,5550.0,4.539,0.878,15.247,288.397,40.213188,CONFIRMED
,225.26213,2.36,329.0,2.77,5799.0,4.276,1.191,13.841,290.83389,45.43565,CANDIDATE
,2.31482311,0.69,1237.0,554.4,5240.0,4.428,0.923,13.506,295.52948,50.370399,CANDIDATE
,10.778313,1.25,1067.0,306.18,6726.0,4.262,1.258,13.264,295.96259,42.200256,CANDIDATE
Kepler-1952 b,27.2106807,1.73,725.0,65.27,5973.0,4.171,1.305,13.694,288.07648,43.958488,CONFIRMED
,4.32710895,26.6,1397.0,900.23,5776.0,4.018,1.455,13.404,291.50122,47.74773,CANDIDATE
,2.90512019,0.57,1075.0,314.96,5374.0,4.555,0.721,13.851,288.83136,47.551991,CANDIDATE
Kepler-1955 b,14.2651545,1.06,853.0,125.45,5825.0,4.237,1.291,12.515,299.53479,40.477779,CONFIRMED
,5.04404366,1.47,1078.0,318.92,6039.0,4.493,0.951,15.744,287.04236,41.752209,CANDIDATE
Kepler-1602 b,11.17931581,1.81,1159.0,426.61,6292.0,4.014,1.873,13.352,293.58087,40.427471,CONFIRMED
,1.166960319,0.88,1596.0,1534.29,5632.0,4.537,0.904,14.391,293.05408,38.54179,CANDIDATE
,0.701944362,0.8,1227.0,535.78,4236.0,4.698,0.539,15.397,287.80502,46.00116,CANDIDATE
,3.05772668,1.23,878.0,141.1,4483.0,4.57,0.731,15.745,298.98502,40.203709,CANDIDATE
,9.9092109,2.35,693.0,54.54,5396.0,4.632,0.702,15.96,299.66617,43.619469,CANDIDATE
Kepler-1580 b,56.644452,2.44,733.0,68.37,6237.0,3.862,2.295,12.561,285.96872,41.363564,CONFIRMED
,6.39269778,1.21,890.0,148.31,5248.0,4.416,0.943,14.93,282.76062,46.177841,CANDIDATE
Kepler-1592 b,3.0570982,0.99,1202.0,493.09,6021.0,4.57,0.819,14.803,293.85065,38.397751,CONFIRMED
,7.87845756,0.78,989.0,226.11,5767.0,4.287,1.135,13.455,288.66077,43.36808,CANDIDATE
Kepler-1569 b,5.79179934,1.69,1222.0,528.14,6174.0,4.244,1.318,13.96,292.20471,37.221218,CONFIRMED
Kepler-186 f,129.945392,1.18,177.0,0.23,3751.0,4.8,0.443,14.625,298.65271,43.955021,CONFIRMED
,27.9040511,2.19,677.0,49.53,6325.0,4.409,1.112,15.212,294.33847,50.33654,CANDIDATE
,0.644322147,24.39,1592.0,1516.94,5136.0,4.648,0.612,14.999,287.75916,40.65704,CANDIDATE
,17.8075656,3.92,742.0,71.56,6194.0,4.45,0.981,15.574,294.42126,39.628471,CANDIDATE
,333.03842,3.19,247.0,0.89,5743.0,4.534,0.903,15.954,293.01489,38.012402,CANDIDATE
,3.75030469,0.87,1374.0,842.07,5866.0,4.191,1.339,13.313,285.87579,41.332432,CANDIDATE
,0.259819659,1.22,1559.0,1410.9,3939.0,4.736,0.526,15.174,281.11646,43.28244,CANDIDATE
,4.72693131,0.61,1203.0,495.58,5950.0,4.323,1.196,12.788,294.12488,46.67289,CANDIDATE
,10.0989634,1.03,1016.0,251.36,6174.0,4.244,1.318,13.96,292.20471,37.221218,CANDIDATE
Kepler-1570 b,26.5487294,2.54,836.0,115.61,5456.0,3.802,2.154,13.961,299.86182,45.827351,CONFIRMED
,13.12297275,1.29,1030.0,266.05,6134.0,4.065,1.665,11.265,290.45831,48.661369,CANDIDATE
Kepler-1581 b,6.28384079,0.73,1108.0,356.49,5888.0,4.275,1.227,12.4,287.37125,39.603569,CONFIRMED
,22.7909233,1.38,862.0,130.75,6311.0,4.116,1.642,11.638,293.50702,50.450119,CANDIDATE
Kepler-1593 b,174.510276,1.74,186.0,0.28,4367.0,4.822,0.452,15.873,300.48816,44.46067,CONFIRMED
,0.681180633,2.97,2782.0,14116.16,4939.0,3.635,2.377,15.069,292.90771,38.68309,CANDIDATE
Kepler-1603 b,2.27164952,0.97,1522.0,1269.46,6274.0,4.434,1.062,15.332,295.32983,42.534962,CONFIRMED
,369.13236,2.14,328.0,2.73,6282.0,4.151,1.449,13.665,294.45038,44.166779,CANDIDATE
,9.08745206,0.73,980.0,217.95,5888.0,4.275,1.227,12.4,287.37125,39.603569,CANDIDATE
Kepler-436 b,64.0019669,2.48,322.0,2.55,4652.0,4.617,0.697,15.856,301.72076,44.41206,CONFIRMED
Kepler-1582 b,4.83809469,0.79,354.0,3.7,3187.0,5.091,0.2,17.058,289.37668,41.158672,CONFIRMED
Kepler-1583 b,9.3281912,0.59,788.0,91.02,5525.0,4.514,0.888,12.897,286.38693,47.016628,CONFIRMED
,106.957467,2.4,394.0,5.7,6075.0,4.486,0.969,15.716,289.08313,42.70414,CANDIDATE
Kepler-1594 b,2.71603664,1.05,1360.0,807.43,6011.0,4.452,1.041,14.801,293.62308,47.96191,CONFIRMED
,75.8781344,3.39,417.0,7.18,5579.0,4.413,0.972,15.183,282.16364,43.510132,CANDIDATE
,147.661729,1.59,176.0,0.23,3788.0,4.774,0.49,15.645,295.11722,39.27409,CANDIDATE
,13.00291716,1.28,710.0,60.11,5796.0,4.575,0.8,14.634,298.2934,40.239632,CANDIDATE
,42.0292298,2.33,578.0,26.46,5850.0,4.297,1.217,15.085,290.73447,45.297791,CANDIDATE
,0.505111993,1.58,1886.0,2970.58,5262.0,4.59,0.783,15.544,288.59683,46.326038,CANDIDATE
Kepler-1571 b,3.38557445,1.63,1476.0,1122.9,5718.0,4.069,1.48,13.767,300.93539,45.596539,CONFIRMED
Kepler-1584 b,13.3997555,1.51,886.0,145.65,6401.0,4.389,1.15,14.924,287.7627,43.274429,CONFIRMED
,2.49385348,0.59,1251.0,579.64,5615.0,4.477,0.85,13.03,282.63617,43.3661,CANDIDATE
,18.22211768,7.45,620.0,34.99,5162.0,4.411,0.958,16.084,294.36514,46.501759,CANDIDATE
Kepler-1595 b,4.56383697,1.22,980.0,218.18,5408.0,4.496,0.861,15.448,285.72272,43.00948,CONFIRMED
,16.5340022,1.17,819.0,106.21,6052.0,4.285,1.202,13.268,288.37024,43.35461,CANDIDATE
Kepler-1604 b,0.341842017,1.72,2023.0,3991.16,5016.0,4.601,0.747,14.915,285.41061,44.412209,CONFIRMED
,13.9482197,2.53,1063.0,301.8,5529.0,3.808,2.346,14.305,284.35312,48.740211,CANDIDATE
,5.67577999,1.22,1357.0,802.11,6681.0,4.233,1.438,13.802,288.56729,41.09013,CANDIDATE
,49.564693,1.63,588.0,28.19,5907.0,4.212,1.442,12.83,300.56241,46.037819,CANDIDATE
Kepler-1572 b,5.49548533,1.3,1293.0,661.04,6157.0,4.159,1.392,13.95,281.89731,46.722664,CONFIRMED
,2.89494709,1.16,1919.0,3204.25,7087.0,4.137,1.684,13.458,291.54343,38.048759,CANDIDATE
Kepler-391 c,20.4853893,3.6,1015.0,251.16,4938.0,3.45,3.324,13.007,290.62183,51.057301,CONFIRMED
Kepler-1585 b,3.58273837,1.64,1064.0,302.74,5448.0,4.517,0.872,15.965,296.159,44.56311,CONFIRMED
Kepler-1586 b,15.604841,1.57,1013.0,248.62,6254.0,4.019,1.706,13.096,298.20261,44.925831,CONFIRMED
,0.762950224,1.0,1651.0,1763.73,5385.0,4.61,0.731,15.556,282.91397,47.970299,CANDIDATE
,170.995748,4.9,463.0,10.86,6127.0,3.991,1.983,13.985,298.03305,39.883179,CANDIDATE
,19.5650801,0.97,791.0,92.77,6180.0,4.294,1.235,12.674,283.72427,46.879112,CANDIDATE
Kepler-386 b,12.3101351,1.51,651.0,42.42,5009.0,4.491,0.84,15.629,289.85889,48.693851,CONFIRMED
Kepler-1573 b,2.61576515,1.06,1379.0,851.6,6088.0,4.446,0.958,15.18,292.98834,49.48497,CONFIRMED
Kepler-1574 b,6.94245216,1.34,1003.0,239.39,6108.0,4.466,1.03,15.158,292.15866,49.63776,CONFIRMED
,5.53312006,1.05,1303.0,680.77,6170.0,4.15,1.425,13.591,293.68127,41.611969,CANDIDATE
,200.721168,3.32,327.0,2.72,5566.0,4.275,1.17,15.511,288.90952,51.930561,CANDIDATE
Kepler-1587 b,9.4061364,1.14,981.0,219.36,5855.0,4.24,1.268,14.09,292.67773,49.66391,CONFIRMED
Kepler-1596 b,66.373298,1.99,471.0,11.59,6143.0,4.47,0.976,15.37,285.5575,49.33007,CONFIRMED
Kepler-403 d,13.61165024,1.46,958.0,198.73,6170.0,4.192,1.499,12.805,289.92145,46.74456,CONFIRMED
Kepler-1953 b,6.24564633,1.06,731.0,67.62,4858.0,4.622,0.707,15.485,287.96814,46.470612,CONFIRMED
,10.8614163,1.01,899.0,154.68,6339.0,4.454,1.017,13.517,281.95569,44.261532,CANDIDATE
,7.03965141,2.72,1171.0,445.49,5902.0,4.128,1.513,14.935,283.94244,41.4716,CANDIDATE
,4.72519164,3.98,2250.0,6060.79,6655.0,3.49,3.831,12.358,295.1442,38.799831,CANDIDATE
,66.6434565,2.99,476.0,12.17,5751.0,4.339,1.164,13.224,290.9227,48.180328,CANDIDATE
,160.850075,3.41,413.0,6.87,5999.0,4.168,1.507,14.218,294.94983,38.60519,CANDIDATE
Kepler-196 d,122.0804953,2.92,297.0,1.83,5132.0,4.571,0.77,14.157,284.96851,42.079201,CONFIRMED
,6.2614227,0.81,1146.0,407.58,6384.0,4.361,1.121,13.973,288.09564,40.365971,CANDIDATE
,3.70386741,0.86,1012.0,247.2,5496.0,4.592,0.776,14.108,298.18341,48.44381,CANDIDATE
,19.8751355,2.49,1061.0,299.47,6918.0,4.021,2.004,13.543,297.16089,40.042858,CANDIDATE
Kepler-1956 b,5.94373492,1.14,674.0,48.82,4391.0,4.598,0.682,15.583,294.62097,49.89415,CONFIRMED
Kepler-1605 b,85.7567919,2.99,528.0,18.44,5037.0,3.783,2.213,12.429,287.13489,47.488621,CONFIRMED
Kepler-1957 b,2.18660188,0.98,1099.0,345.07,4904.0,4.535,0.772,14.793,293.71136,47.887539,CONFIRMED
,7.2929891,0.73,904.0,158.19,5959.0,4.549,0.856,14.829,293.43079,46.692089,CANDIDATE
Kepler-1575 b,2.55315031,1.25,1312.0,699.7,5970.0,4.521,0.908,15.424,293.74326,45.761589,CONFIRMED
Kepler-1245 c,2.936587946,1.77,1190.0,473.18,5455.0,4.421,0.909,15.404,290.74432,43.26078,CONFIRMED
,145.786556,1.82,331.0,2.84,5578.0,4.44,0.95,14.41,285.66006,46.143471,CANDIDATE
Kepler-1950 b,10.7769944,1.15,752.0,75.83,5455.0,4.457,0.852,14.587,287.08749,42.668671,CONFIRMED
,2.5093344,1.47,1483.0,1143.04,6278.0,4.425,1.081,15.588,295.37204,38.897739,CANDIDATE
Kepler-1588 b,7.84931877,0.81,925.0,172.98,5678.0,4.365,0.99,13.858,288.2327,48.002178,CONFIRMED
,24.5607107,1.13,787.0,90.55,6170.0,4.192,1.499,12.805,289.92145,46.74456,CANDIDATE
Kepler-1597 b,2.94648935,0.89,1497.0,1187.5,6481.0,4.378,1.171,14.144,288.16397,42.481079,CONFIRMED
,24.6683831,1.76,788.0,91.32,6059.0,4.151,1.554,13.572,290.48007,51.965012,CANDIDATE
Kepler-1576 b,6.98472143,1.19,1059.0,297.15,5839.0,4.279,1.227,13.382,289.07397,40.366009,CONFIRMED
,349.41047,2.41,253.0,0.97,5878.0,4.512,0.945,15.346,285.85315,44.57222,CANDIDATE
,14.8162925,1.57,912.0,163.33,6356.0,4.27,1.325,12.583,293.93832,45.719021,CANDIDATE
,3.98167088,0.79,1356.0,798.79,6484.0,4.377,1.173,14.144,288.16397,42.481079,CANDIDATE
Kepler-1598 b,4.34195312,0.94,1236.0,552.7,6164.0,4.378,1.09,13.874,288.46909,46.78368,CONFIRMED
Kepler-1599 b,122.358116,2.15,407.0,6.46,5998.0,4.324,1.139,14.945,286.22089,41.151249,CONFIRMED
Kepler-1600 c,7.298142,1.6,786.0,90.04,5119.0,4.508,0.834,15.825,291.39938,38.78775,CONFIRMED
Kepler-1702 b,18.5010898,1.62,555.0,22.4,5242.0,4.613,0.734,15.789,284.9725,44.567551,CONFIRMED
,7.016016,1.72,1138.0,396.43,6642.0,4.39,1.136,14.404,294.63516,40.322128,CANDIDATE
,42.068554,1.32,541.0,20.28,6122.0,4.487,0.964,14.718,292.31601,42.626251,CANDIDATE
,6.23968392,1.55,1060.0,299.03,5751.0,4.303,1.143,13.795,286.35339,44.961182,CANDIDATE
Kepler-1254 c,3.60082855,1.36,927.0,174.45,4838.0,4.524,0.796,15.311,285.17334,48.770039,CONFIRMED
Kepler-1948 b,15.5714121,0.72,399.0,5.98,3872.0,4.714,0.557,13.977,287.36404,47.78521,CONFIRMED
Kepler-1859 c,3.59645081,1.66,1327.0,732.82,5887.0,4.292,1.235,15.147,293.98871,46.718021,CONFIRMED
Kepler-1951 b,20.6579443,1.27,728.0,66.27,5468.0,4.171,1.306,14.216,290.49988,40.287689,CONFIRMED
,16.3368863,1.27,642.0,40.22,5410.0,4.49,0.859,15.05,293.13098,38.159679,CANDIDATE
,1.63668262,103.99,2562.0,10160.3,5234.0,3.436,3.739,16.494,300.92484,44.24968,CANDIDATE
